EventID,Season,DayNum,WTeamID,LTeamID,WPoints,LPoints,ElapsedSeconds,EventTeamID,EventPlayerID,EventType
145,2010,7,1143,1293,0,0,774,1293,602784,reb_def
146,2010,7,1143,1293,0,0,784,1293,602791,miss3_jump
147,2010,7,1143,1293,0,0,784,1293,602796,reb_off
148,2010,7,1143,1293,0,0,787,1293,602796,foul_pers
149,2010,7,1143,1293,0,0,787,1293,602796,turnover
150,2010,7,1143,1293,0,0,794,1143,600580,miss2_jump
151,2010,7,1143,1293,0,0,794,1143,600582,reb_off
152,2010,7,1143,1293,0,0,799,1143,600577,miss2_lay
153,2010,7,1143,1293,0,0,799,1293,602784,reb_def
154,2010,7,1143,1293,0,0,816,1293,602784,turnover
155,2010,7,1143,1293,0,0,825,1293,602787,foul_pers
156,2010,7,1143,1293,0,0,825,1293,602789,sub_in
157,2010,7,1143,1293,0,0,825,1293,602793,sub_in
158,2010,7,1143,1293,0,0,825,1293,602784,sub_out
159,2010,7,1143,1293,0,0,825,1293,602787,sub_out
160,2010,7,1143,1293,23,18,825,1143,600580,made1_free
161,2010,7,1143,1293,24,18,825,1143,600580,made1_free
162,2010,7,1143,1293,24,20,849,1293,602796,made2_jump
163,2010,7,1143,1293,0,0,862,1143,600582,assist
164,2010,7,1143,1293,26,20,862,1143,600577,made2_dunk
165,2010,7,1143,1293,0,0,895,1143,600582,foul_pers
166,2010,7,1143,1293,0,0,895,1293,602791,miss1_free
167,2010,7,1143,1293,0,0,895,1143,600587,reb_def
168,2010,7,1143,1293,0,0,895,1143,600587,sub_in
169,2010,7,1143,1293,0,0,895,1143,600582,sub_out
170,2010,7,1143,1293,26,21,895,1293,602791,made1_free
171,2010,7,1143,1293,0,0,907,1293,602789,foul_pers
172,2010,7,1143,1293,0,0,907,1293,602784,sub_in
173,2010,7,1143,1293,0,0,907,1293,602789,sub_out
174,2010,7,1143,1293,27,21,907,1143,600580,made1_free
175,2010,7,1143,1293,28,21,907,1143,600580,made1_free
176,2010,7,1143,1293,0,0,939,1293,602791,turnover
177,2010,7,1143,1293,0,0,940,1143,600580,steal
178,2010,7,1143,1293,0,0,941,1143,600580,miss2_lay
179,2010,7,1143,1293,0,0,946,1143,600577,reb_off
180,2010,7,1143,1293,0,0,953,1293,602781,steal
181,2010,7,1143,1293,0,0,953,1143,600586,timeout
182,2010,7,1143,1293,0,0,953,1143,600581,turnover
183,2010,7,1143,1293,28,23,962,1293,602791,made2_jump
184,2010,7,1143,1293,0,0,975,1293,602781,foul_pers
185,2010,7,1143,1293,0,0,975,1143,600587,miss1_free
186,2010,7,1143,1293,0,0,975,1143,600586,reb_dead
187,2010,7,1143,1293,0,0,975,1293,602784,reb_def
188,2010,7,1143,1293,0,0,975,1143,600586,timeout_tv
189,2010,7,1143,1293,0,0,992,1293,602793,miss3_jump
190,2010,7,1143,1293,0,0,992,1293,602787,sub_in
191,2010,7,1143,1293,0,0,993,1143,600587,block
192,2010,7,1143,1293,0,0,993,1143,600573,reb_def
193,2010,7,1143,1293,0,0,1014,1143,600573,miss3_jump
194,2010,7,1143,1293,0,0,1014,1293,602793,reb_def
195,2010,7,1143,1293,0,0,1027,1293,602793,assist
196,2010,7,1143,1293,28,26,1027,1293,602796,made3_jump
197,2010,7,1143,1293,0,0,1049,1143,600581,miss2_jump
198,2010,7,1143,1293,0,0,1049,1143,600586,reb_off
199,2010,7,1143,1293,30,26,1059,1143,600580,made2_lay
200,2010,7,1143,1293,0,0,1086,1293,602784,miss2_jump
201,2010,7,1143,1293,0,0,1086,1143,600581,reb_def
202,2010,7,1143,1293,0,0,1099,1293,602783,foul_pers
203,2010,7,1143,1293,0,0,1099,1143,600580,miss1_free
204,2010,7,1143,1293,0,0,1099,1143,600586,reb_dead
205,2010,7,1143,1293,0,0,1099,1293,602783,sub_in
206,2010,7,1143,1293,0,0,1099,1293,602793,sub_out
207,2010,7,1143,1293,31,26,1099,1143,600580,made1_free
208,2010,7,1143,1293,32,26,1099,1143,600580,made1_free
209,2010,7,1143,1293,0,0,1123,1293,602791,miss3_jump
210,2010,7,1143,1293,0,0,1123,1143,600581,reb_def
211,2010,7,1143,1293,0,0,1132,1293,602784,foul_pers
212,2010,7,1143,1293,0,0,1132,1293,602786,sub_in
213,2010,7,1143,1293,0,0,1132,1293,602784,sub_out
214,2010,7,1143,1293,33,26,1132,1143,600580,made1_free
215,2010,7,1143,1293,34,26,1132,1143,600580,made1_free
216,2010,7,1143,1293,0,0,1143,1293,602781,miss2_jump
217,2010,7,1143,1293,0,0,1143,1143,600580,reb_def
218,2010,7,1143,1293,0,0,1168,1293,602783,steal
219,2010,7,1143,1293,0,0,1168,1293,602795,timeout
220,2010,7,1143,1293,0,0,1168,1143,600580,turnover
221,2010,7,1143,1293,36,26,1214,1143,600580,made2_jump
222,2010,7,1143,1293,36,28,1236,1293,602796,made2_jump
223,2010,7,1143,1293,0,0,1257,1143,600577,miss2_jump
224,2010,7,1143,1293,0,0,1257,1293,602785,reb_def
225,2010,7,1143,1293,0,0,1265,1293,602796,miss2_jump
226,2010,7,1143,1293,0,0,1265,1293,602785,reb_off
227,2010,7,1143,1293,36,30,1282,1293,602781,made2_jump
228,2010,7,1143,1293,0,0,1297,1143,600577,turnover
229,2010,7,1143,1293,0,0,1322,1293,602796,miss2_lay
230,2010,7,1143,1293,0,0,1322,1293,602785,reb_off
231,2010,7,1143,1293,0,0,1323,1143,600582,foul_pers
232,2010,7,1143,1293,0,0,1323,1293,602781,miss1_free
233,2010,7,1143,1293,0,0,1323,1143,600575,reb_def
234,2010,7,1143,1293,36,31,1323,1293,602781,made1_free
235,2010,7,1143,1293,0,0,1352,1143,600582,miss2_jump
236,2010,7,1143,1293,0,0,1352,1143,600582,reb_off
237,2010,7,1143,1293,0,0,1359,1143,600575,assist
238,2010,7,1143,1293,39,31,1359,1143,600577,made3_jump
239,2010,7,1143,1293,0,0,1381,1143,600578,sub_in
240,2010,7,1143,1293,0,0,1381,1143,600582,sub_out
241,2010,7,1143,1293,0,0,1381,1293,602781,turnover
242,2010,7,1143,1293,0,0,1411,1143,600580,assist
243,2010,7,1143,1293,42,31,1411,1143,600581,made3_jump
244,2010,7,1143,1293,0,0,1434,1293,602796,turnover
245,2010,7,1143,1293,0,0,1435,1143,600578,steal
246,2010,7,1143,1293,0,0,1437,1143,600580,assist
247,2010,7,1143,1293,0,0,1437,1293,602791,foul_pers
248,2010,7,1143,1293,44,31,1437,1143,600577,made2_lay
249,2010,7,1143,1293,45,31,1437,1143,600577,made1_free
250,2010,7,1143,1293,0,0,1445,1293,602795,timeout_tv
251,2010,7,1143,1293,0,0,1464,1293,602796,miss2_jump
252,2010,7,1143,1293,0,0,1464,1143,600577,reb_def
253,2010,7,1143,1293,0,0,1472,1143,600580,miss2_lay
254,2010,7,1143,1293,0,0,1472,1143,600586,reb_off
255,2010,7,1143,1293,0,0,1475,1143,600577,miss3_jump
256,2010,7,1143,1293,0,0,1475,1143,600575,reb_off
257,2010,7,1143,1293,47,31,1486,1143,600575,made2_jump
258,2010,7,1143,1293,0,0,1509,1143,600578,steal
259,2010,7,1143,1293,0,0,1509,1293,602791,turnover
260,2010,7,1143,1293,0,0,1520,1143,600581,miss3_jump
261,2010,7,1143,1293,0,0,1520,1293,602787,reb_def
262,2010,7,1143,1293,0,0,1539,1293,602796,assist
263,2010,7,1143,1293,47,34,1539,1293,602787,made3_jump
264,2010,7,1143,1293,0,0,1561,1143,600578,assist
265,2010,7,1143,1293,49,34,1561,1143,600577,made2_jump
266,2010,7,1143,1293,0,0,1584,1293,602787,miss2_jump
267,2010,7,1143,1293,0,0,1584,1293,602785,reb_off
268,2010,7,1143,1293,49,36,1588,1293,602785,made2_tip
269,2010,7,1143,1293,0,0,1605,1143,600580,assist
270,2010,7,1143,1293,52,36,1605,1143,600578,made3_jump
271,2010,7,1143,1293,0,0,1637,1293,602787,miss3_jump
272,2010,7,1143,1293,0,0,1637,1143,600578,reb_def
273,2010,7,1143,1293,0,0,1643,1143,600578,assist
274,2010,7,1143,1293,54,36,1643,1143,600580,made2_lay
275,2010,7,1143,1293,0,0,1646,1143,600585,sub_in
276,2010,7,1143,1293,0,0,1646,1293,602793,sub_in
277,2010,7,1143,1293,0,0,1646,1143,600580,sub_out
278,2010,7,1143,1293,0,0,1646,1293,602787,sub_out
279,2010,7,1143,1293,0,0,1646,1293,602795,timeout
280,2010,7,1143,1293,54,39,1659,1293,602793,made3_jump
281,2010,7,1143,1293,0,0,1677,1143,600578,turnover
282,2010,7,1143,1293,0,0,1679,1293,602785,steal
283,2010,7,1143,1293,0,0,1686,1293,602793,foul_pers
284,2010,7,1143,1293,0,0,1686,1143,600586,timeout_tv
285,2010,7,1143,1293,0,0,1686,1293,602793,turnover
286,2010,7,1143,1293,0,0,1704,1293,602791,foul_pers
287,2010,7,1143,1293,0,0,1718,1143,600581,assist
288,2010,7,1143,1293,56,39,1718,1143,600575,made2_lay
289,2010,7,1143,1293,0,0,1730,1293,602791,assist
290,2010,7,1143,1293,56,42,1730,1293,602796,made3_jump
291,2010,7,1143,1293,0,0,1750,1143,600577,assist
292,2010,7,1143,1293,0,0,1750,1293,602785,foul_pers
293,2010,7,1143,1293,0,0,1750,1293,602783,sub_in
294,2010,7,1143,1293,0,0,1750,1293,602789,sub_in
295,2010,7,1143,1293,0,0,1750,1293,602781,sub_out
296,2010,7,1143,1293,0,0,1750,1293,602791,sub_out
297,2010,7,1143,1293,58,42,1750,1143,600581,made2_lay
298,2010,7,1143,1293,59,42,1750,1143,600581,made1_free
299,2010,7,1143,1293,0,0,1763,1293,602783,miss3_jump
300,2010,7,1143,1293,0,0,1763,1293,602785,reb_off
301,2010,7,1143,1293,59,44,1768,1293,602785,made2_dunk
302,2010,7,1143,1293,0,0,1802,1143,600575,miss2_jump
303,2010,7,1143,1293,0,0,1802,1293,602785,reb_def
304,2010,7,1143,1293,0,0,1808,1293,602793,miss3_jump
305,2010,7,1143,1293,0,0,1808,1143,600575,reb_def
306,2010,7,1143,1293,0,0,1815,1143,600578,foul_pers
307,2010,7,1143,1293,0,0,1815,1143,600578,turnover
308,2010,7,1143,1293,0,0,1828,1293,602783,turnover
309,2010,7,1143,1293,0,0,1829,1143,600575,steal
310,2010,7,1143,1293,0,0,1834,1143,600578,assist
311,2010,7,1143,1293,62,44,1834,1143,600577,made3_jump
312,2010,7,1143,1293,0,0,1857,1293,602796,miss3_jump
313,2010,7,1143,1293,0,0,1857,1293,602783,reb_off
314,2010,7,1143,1293,62,46,1862,1293,602783,made2_lay
315,2010,7,1143,1293,0,0,1878,1143,600575,miss2_jump
316,2010,7,1143,1293,0,0,1878,1293,602793,reb_def
317,2010,7,1143,1293,0,0,1886,1293,602793,assist
318,2010,7,1143,1293,62,48,1886,1293,602796,made2_jump
319,2010,7,1143,1293,0,0,1909,1143,600577,turnover
320,2010,7,1143,1293,0,0,1910,1293,602796,steal
321,2010,7,1143,1293,0,0,1912,1143,600581,foul_pers
322,2010,7,1143,1293,0,0,1912,1143,600580,sub_in
323,2010,7,1143,1293,0,0,1912,1143,600582,sub_in
324,2010,7,1143,1293,0,0,1912,1293,602784,sub_in
325,2010,7,1143,1293,0,0,1912,1143,600575,sub_out
326,2010,7,1143,1293,0,0,1912,1143,600585,sub_out
327,2010,7,1143,1293,0,0,1912,1293,602785,sub_out
328,2010,7,1143,1293,62,49,1912,1293,602783,made1_free
329,2010,7,1143,1293,62,50,1912,1293,602783,made1_free
330,2010,7,1143,1293,64,50,1935,1143,600582,made2_jump
331,2010,7,1143,1293,0,0,1963,1293,602783,miss3_jump
332,2010,7,1143,1293,0,0,1963,1143,600578,reb_def
333,2010,7,1143,1293,0,0,1967,1293,602784,steal
334,2010,7,1143,1293,0,0,1967,1293,602787,sub_in
335,2010,7,1143,1293,0,0,1967,1293,602791,sub_in
336,2010,7,1143,1293,0,0,1967,1293,602796,sub_out
337,2010,7,1143,1293,0,0,1967,1293,602795,timeout_tv
338,2010,7,1143,1293,0,0,1967,1143,600578,turnover
339,2010,7,1143,1293,0,0,1976,1143,600577,steal
340,2010,7,1143,1293,0,0,1976,1293,602793,turnover
341,2010,7,1143,1293,0,0,1988,1143,600580,turnover
342,2010,7,1143,1293,0,0,1990,1293,602789,steal
343,2010,7,1143,1293,0,0,1993,1293,602787,assist
344,2010,7,1143,1293,64,52,1993,1293,602793,made2_jump
345,2010,7,1143,1293,0,0,2009,1143,600581,miss2_jump
346,2010,7,1143,1293,0,0,2009,1143,600586,reb_off
347,2010,7,1143,1293,0,0,2021,1293,602783,foul_pers
348,2010,7,1143,1293,0,0,2028,1143,600580,miss2_jump
349,2010,7,1143,1293,0,0,2028,1143,600581,reb_off
350,2010,7,1143,1293,0,0,2032,1293,602789,foul_pers
351,2010,7,1143,1293,0,0,2032,1143,600581,miss1_free
352,2010,7,1143,1293,0,0,2032,1143,600586,reb_dead
353,2010,7,1143,1293,0,0,2032,1293,602793,reb_def
354,2010,7,1143,1293,0,0,2038,1293,602789,miss2_jump
355,2010,7,1143,1293,0,0,2041,1293,602784,reb_off
356,2010,7,1143,1293,0,0,2045,1293,602783,miss2_jump
357,2010,7,1143,1293,0,0,2045,1143,600582,reb_def
358,2010,7,1143,1293,0,0,2069,1143,600581,assist
359,2010,7,1143,1293,66,52,2069,1143,600582,made2_jump
360,2010,7,1143,1293,0,0,2088,1143,600575,sub_in
361,2010,7,1143,1293,0,0,2088,1293,602781,sub_in
362,2010,7,1143,1293,0,0,2088,1293,602785,sub_in
363,2010,7,1143,1293,0,0,2088,1293,602796,sub_in
364,2010,7,1143,1293,0,0,2088,1143,600581,sub_out
365,2010,7,1143,1293,0,0,2088,1293,602784,sub_out
366,2010,7,1143,1293,0,0,2088,1293,602789,sub_out
367,2010,7,1143,1293,0,0,2088,1293,602793,sub_out
368,2010,7,1143,1293,0,0,2088,1293,602795,timeout
369,2010,7,1143,1293,0,0,2096,1143,600582,foul_pers
370,2010,7,1143,1293,0,0,2096,1293,602781,miss1_free
371,2010,7,1143,1293,0,0,2096,1293,602795,reb_dead
372,2010,7,1143,1293,0,0,2096,1143,600573,sub_in
373,2010,7,1143,1293,0,0,2096,1143,600582,sub_out
374,2010,7,1143,1293,66,53,2096,1293,602781,made1_free
375,2010,7,1143,1293,0,0,2109,1293,602787,block
376,2010,7,1143,1293,0,0,2109,1143,600578,miss2_jump
377,2010,7,1143,1293,0,0,2111,1293,602785,reb_def
378,2010,7,1143,1293,0,0,2114,1143,600577,foul_pers
379,2010,7,1143,1293,66,54,2114,1293,602781,made1_free
380,2010,7,1143,1293,66,55,2114,1293,602781,made1_free
381,2010,7,1143,1293,0,0,2130,1143,600578,miss2_jump
382,2010,7,1143,1293,0,0,2130,1293,602787,reb_def
383,2010,7,1143,1293,66,57,2137,1293,602783,made2_lay
384,2010,7,1143,1293,0,0,2147,1143,600581,sub_in
385,2010,7,1143,1293,0,0,2147,1143,600578,sub_out
386,2010,7,1143,1293,0,0,2147,1143,600586,timeout
387,2010,7,1143,1293,0,0,2171,1143,600577,miss3_jump
388,2010,7,1143,1293,0,0,2171,1293,602781,reb_def
389,2010,7,1143,1293,0,0,2179,1293,602787,assist
390,2010,7,1143,1293,66,59,2179,1293,602783,made2_jump
391,2010,7,1143,1293,0,0,2205,1143,600580,miss2_jump
392,2010,7,1143,1293,0,0,2205,1143,600575,reb_off
393,2010,7,1143,1293,0,0,2209,1293,602785,foul_pers
394,2010,7,1143,1293,0,0,2209,1143,600578,sub_in
395,2010,7,1143,1293,0,0,2209,1143,600573,sub_out
396,2010,7,1143,1293,0,0,2209,1143,600586,timeout_tv
397,2010,7,1143,1293,67,59,2209,1143,600575,made1_free
398,2010,7,1143,1293,68,59,2209,1143,600575,made1_free
399,2010,7,1143,1293,0,0,2223,1293,602796,assist
400,2010,7,1143,1293,68,61,2223,1293,602781,made2_lay
401,2010,7,1143,1293,0,0,2238,1293,602783,foul_pers
402,2010,7,1143,1293,69,61,2238,1143,600580,made1_free
403,2010,7,1143,1293,70,61,2238,1143,600580,made1_free
404,2010,7,1143,1293,70,64,2249,1293,602787,made3_jump
405,2010,7,1143,1293,0,0,2285,1293,602785,foul_pers
406,2010,7,1143,1293,0,0,2285,1143,600575,miss1_free
407,2010,7,1143,1293,0,0,2285,1143,600586,reb_dead
408,2010,7,1143,1293,0,0,2285,1143,600581,reb_off
409,2010,7,1143,1293,0,0,2285,1293,602785,sub_out
410,2010,7,1143,1293,0,0,2312,1143,600582,sub_in
411,2010,7,1143,1293,0,0,2312,1143,600575,sub_out
412,2010,7,1143,1293,0,0,2312,1143,600586,timeout
413,2010,7,1143,1293,72,64,2318,1143,600580,made2_lay
414,2010,7,1143,1293,0,0,2324,1143,600580,foul_pers
415,2010,7,1143,1293,0,0,2324,1293,602793,sub_in
416,2010,7,1143,1293,0,0,2324,1293,602791,sub_out
417,2010,7,1143,1293,0,0,2330,1293,602796,miss3_jump
418,2010,7,1143,1293,0,0,2330,1143,600578,reb_def
419,2010,7,1143,1293,0,0,2364,1293,602783,foul_pers
420,2010,7,1143,1293,0,0,2364,1143,600578,miss1_free
421,2010,7,1143,1293,0,0,2364,1143,600586,reb_dead
422,2010,7,1143,1293,0,0,2364,1293,602791,sub_in
423,2010,7,1143,1293,0,0,2364,1293,602783,sub_out
424,2010,7,1143,1293,0,0,2364,1143,600586,timeout
425,2010,7,1143,1293,73,64,2364,1143,600578,made1_free
426,2010,7,1143,1293,0,0,2369,1293,602787,assist
427,2010,7,1143,1293,73,67,2369,1293,602793,made3_jump
428,2010,7,1143,1293,0,0,2370,1293,602795,timeout
429,2010,7,1143,1293,0,0,2381,1293,602791,foul_pers
430,2010,7,1143,1293,74,67,2381,1143,600582,made1_free
431,2010,7,1143,1293,75,67,2381,1143,600582,made1_free
432,2010,7,1143,1293,0,0,2387,1293,602787,miss3_jump
433,2010,7,1143,1293,0,0,2387,1293,602793,reb_off
434,2010,7,1143,1293,0,0,2393,1293,602791,miss3_jump
435,2010,7,1143,1293,0,0,2393,1293,602787,reb_off
436,2010,7,1143,1293,75,70,2398,1293,602787,made3_jump
437,2010,7,1143,1293,0,0,2399,1293,602795,timeout
438,2010,7,1314,1198,0,0,11,1314,603071,miss2_jump
439,2010,7,1314,1198,0,0,13,1198,601408,foul_pers
440,2010,7,1314,1198,0,0,13,1314,603071,reb_off
441,2010,7,1314,1198,1,0,13,1314,603071,made1_free
442,2010,7,1314,1198,2,0,13,1314,603071,made1_free
443,2010,7,1314,1198,0,0,22,1198,601426,miss2_jump
444,2010,7,1314,1198,0,0,25,1198,601414,reb_off
445,2010,7,1314,1198,0,0,27,1314,603060,foul_pers
446,2010,7,1314,1198,2,1,27,1198,601414,made1_free
447,2010,7,1314,1198,2,2,27,1198,601414,made1_free
448,2010,7,1314,1198,0,0,42,1198,601420,foul_pers
449,2010,7,1314,1198,3,2,42,1314,603064,made1_free
450,2010,7,1314,1198,4,2,42,1314,603064,made1_free
451,2010,7,1314,1198,0,0,46,1314,603060,steal
452,2010,7,1314,1198,0,0,46,1198,601412,turnover
453,2010,7,1314,1198,0,0,48,1314,603064,miss3_jump
454,2010,7,1314,1198,0,0,51,1198,601408,reb_def
455,2010,7,1314,1198,0,0,59,1314,603059,block
